Loyalty Number;Country;Province;City;Postal Code;Gender;Education;Salary;Marital Status;Loyalty Card;Enrollment Type;Enrollment Year;Enrollment Month
367338;Canada;Quebec;Montreal;H2Y 2W2;Male;Bachelor;73287;Married;Star;Standard;2020;4
367492;Canada;Ontario;Kingston;M9K 2P4;Male;College;0;Married;Nova;Standard;2022;9
367511;Canada;British Columbia;Victoria;V10 6T5;Female;Bachelor;101063;Married;Nova;Standard;2021;3
367547;Canada;British Columbia;Vancouver;V6E 3D9;Female;College;0;Single;Star;Standard;2021;9
367562;Canada;Quebec;Quebec City;G1B 3L5;Female;Bachelor;59622;Single;Star;Standard;2018;11
367680;Canada;Ontario;Trenton;K8V 4B2;Female;High School or Below;62283;Married;Star;Standard;2020;3
367697;Canada;Quebec;Quebec City;G1B 3L5;Female;Bachelor;101077;Married;Star;Standard;2020;10
367751;Canada;British Columbia;Vancouver;V6E 3D9;Male;College;0;Single;Nova;Standard;2017;11
367774;Canada;Quebec;Montreal;H2Y 4R4;Female;Bachelor;94005;Divorced;Star;Standard;2018;4
367811;Canada;British Columbia;Vancouver;V6E 3Z3;Male;Bachelor;58711;Divorced;Star;Standard;2023;6
367961;Canada;Ontario;Ottawa;K1F 2R2;Male;College;0;Divorced;Star;Standard;2018;6
368027;Canada;Quebec;Montreal;H2Y 4R4;Female;Doctor;109056;Married;Aurora;Standard;2020;6
368045;Canada;British Columbia;Whistler;V6T 1Y8;Female;Bachelor;66652;Married;Aurora;Standard;2019;11
368073;Canada;Quebec;Montreal;H2Y 4R4;Female;Doctor;166533;Married;Nova;Standard;2022;3
368118;Canada;Quebec;Quebec City;G1B 3L5;Male;Bachelor;70730;Single;Star;Standard;2022;12
368122;Canada;British Columbia;Whistler;V6T 1Y8;Female;College;0;Single;Star;Standard;2023;7
368330;Canada;British Columbia;Vancouver;V1E 4R6;Female;College;0;Single;Nova;Standard;2019;5
368391;Canada;Quebec;Hull;J8Y 3Z5;Male;Bachelor;39025;Single;Star;2023 Promotion;2023;2
368523;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;Bachelor;99801;Married;Star;Standard;2022;12
368549;Canada;Ontario;Toronto;P1J 8T7;Female;College;0;Married;Star;Standard;2018;11
368566;Canada;Manitoba;Winnipeg;R2C 0M5;Female;Bachelor;50462;Single;Star;Standard;2019;4
368591;Canada;British Columbia;Vancouver;V6E 3Z3;Male;Doctor;250253;Divorced;Star;Standard;2019;8
368669;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;69215;Divorced;Star;Standard;2023;11
368675;Canada;Ontario;Toronto;M2M 7K8;Female;College;0;Single;Aurora;Standard;2023;7
368713;Canada;Ontario;Toronto;M2M 7K8;Male;Bachelor;65666;Married;Star;Standard;2023;11
368772;Canada;Ontario;Toronto;P2T 6G3;Male;Bachelor;74299;Married;Star;2023 Promotion;2023;4
368830;Canada;British Columbia;Victoria;V10 6T5;Female;College;0;Single;Aurora;Standard;2018;12
368878;Canada;Quebec;Montreal;H4G 3T4;Male;Bachelor;82534;Single;Star;Standard;2023;7
368981;Canada;British Columbia;Whistler;V6T 1Y8;Male;High School or Below;76162;Divorced;Nova;Standard;2019;1
369000;Canada;British Columbia;Vancouver;V1E 4R6;Male;Bachelor;69047;Married;Nova;Standard;2019;6
369035;Canada;British Columbia;Dawson Creek;U5I 4F1;Female;Bachelor;64417;Single;Nova;Standard;2020;3
369084;Canada;British Columbia;Dawson Creek;U5I 4F1;Male;College;0;Married;Star;2023 Promotion;2023;4
369091;Canada;British Columbia;Vancouver;V1E 4R6;Female;Bachelor;52734;Married;Aurora;Standard;2018;8
369141;Canada;Ontario;Trenton;K8V 4B2;Male;Bachelor;60797;Divorced;Aurora;Standard;2017;9
369188;Canada;Quebec;Hull;J8Y 3Z5;Female;Bachelor;54568;Divorced;Aurora;Standard;2017;6
369229;Canada;British Columbia;Victoria;V10 6T5;Male;Bachelor;93799;Married;Nova;Standard;2019;1
369242;Canada;Newfoundland;St. John's;A1C 6H9;Female;Master;75891;Divorced;Aurora;Standard;2021;3
369361;Canada;Manitoba;Winnipeg;R6Y 4T5;Female;College;0;Single;Star;Standard;2019;2
369388;Canada;Ontario;Trenton;K8V 4B2;Male;Bachelor;51510;Married;Star;Standard;2023;11
369392;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;Bachelor;54899;Married;Nova;Standard;2021;4
369416;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;91592;Married;Nova;Standard;2022;7
369458;Canada;British Columbia;Whistler;V6T 1Y8;Female;Bachelor;48536;Married;Aurora;Standard;2021;4
369569;Canada;Nova Scotia;Halifax;B3C 2M8;Male;College;0;Single;Nova;Standard;2018;7
369603;Canada;Nova Scotia;Halifax;B3C 2M8;Male;Bachelor;70524;Married;Nova;Standard;2018;9
369638;Canada;Ontario;Sudbury;M5V 1G5;Male;Bachelor;61786;Single;Nova;Standard;2023;8
369646;Canada;Alberta;Peace River;T9O 2W2;Female;Master;85959;Divorced;Star;Standard;2022;4
369658;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;87401;Single;Nova;Standard;2018;4
369682;Canada;Ontario;Toronto;P1W 1K4;Male;College;0;Married;Star;Standard;2019;2
369739;Canada;British Columbia;Whistler;V6T 1Y8;Female;Bachelor;69249;Married;Nova;Standard;2020;11
369795;Canada;British Columbia;Vancouver;V1E 4R6;Female;Bachelor;58714;Married;Star;Standard;2022;12
369841;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;95877;Married;Nova;Standard;2019;12
369853;Canada;Quebec;Hull;J8Y 3Z5;Female;College;0;Single;Star;Standard;2023;1
369867;Canada;Ontario;Sudbury;M5V 1G5;Female;Bachelor;72353;Married;Nova;Standard;2023;6
369943;Canada;British Columbia;Vancouver;V5R 1W3;Female;Bachelor;62857;Married;Nova;Standard;2019;3
370014;Canada;Saskatchewan;Regina;S6J 3G0;Male;College;0;Married;Aurora;Standard;2020;4
370066;Canada;Ontario;Trenton;K8V 4B2;Male;College;0;Single;Star;Standard;2021;7
370090;Canada;Quebec;Montreal;H2T 9K8;Female;Bachelor;64557;Married;Nova;Standard;2020;6
370093;Canada;Manitoba;Winnipeg;R6Y 4T5;Female;Bachelor;91989;Divorced;Star;Standard;2019;2
370300;Canada;Alberta;Edmonton;T9G 1W3;Female;Bachelor;96550;Married;Star;Standard;2018;1
494263;Canada;Nova Scotia;Halifax;B3J 9S2;Male;Bachelor;76622;Married;Nova;Standard;2022;3
370486;Canada;Ontario;Toronto;M2M 7K8;Female;Doctor;148510;Single;Star;Standard;2022;7
370517;Canada;Ontario;Toronto;M8Y 4K8;Male;College;0;Single;Nova;Standard;2019;8
736504;Canada;Ontario;Toronto;M8Y 4K8;Male;Bachelor;55994;Married;Aurora;Standard;2017;9
370660;Canada;British Columbia;Vancouver;V1E 4R6;Female;Bachelor;52455;Married;Star;2023 Promotion;2023;4
370744;Canada;Quebec;Montreal;H2T 9K8;Female;Bachelor;100860;Married;Aurora;Standard;2021;6
370842;Canada;Nova Scotia;Halifax;B3J 9S2;Male;Bachelor;97077;Divorced;Nova;Standard;2019;7
370877;Canada;Newfoundland;St. John's;A1C 6H9;Female;Bachelor;60758;Married;Star;Standard;2020;8
370959;Canada;British Columbia;Dawson Creek;U5I 4F1;Female;Bachelor;62075;Single;Nova;Standard;2023;8
370979;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;Bachelor;63745;Married;Nova;Standard;2021;3
370990;Canada;British Columbia;Vancouver;V6E 3Z3;Female;Bachelor;87262;Married;Star;Standard;2018;1
371065;Canada;Quebec;Montreal;H2T 9K8;Male;College;0;Single;Star;Standard;2019;11
371148;Canada;Nova Scotia;Halifax;B3J 9S2;Female;College;0;Single;Star;Standard;2023;11
371152;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;50183;Single;Star;Standard;2018;3
371159;Canada;Ontario;Trenton;K8V 4B2;Female;College;0;Single;Nova;Standard;2019;12
371164;Canada;Prince Edward Island;Charlottetown;C1A 6E8;Female;Bachelor;83071;Divorced;Star;Standard;2020;5
371191;Canada;Ontario;Ottawa;K1F 2R2;Female;Master;123828;Married;Star;Standard;2021;12
371368;Canada;Quebec;Montreal;H4G 3T4;Female;Bachelor;83164;Married;Nova;Standard;2022;11
371402;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;25636;Married;Nova;2023 Promotion;2023;2
371422;Canada;Ontario;Sudbury;M5V 1G5;Female;Doctor;241982;Divorced;Nova;Standard;2019;12
371511;Canada;Ontario;Ottawa;K1F 2R2;Male;College;0;Single;Aurora;2023 Promotion;2023;4
371532;Canada;New Brunswick;Fredericton;E3B 2H2;Female;College;0;Married;Star;Standard;2022;5
371580;Canada;Ontario;Sudbury;M5V 1G5;Female;High School or Below;53086;Married;Nova;Standard;2017;6
371606;Canada;Quebec;Montreal;H2Y 2W2;Female;Bachelor;83333;Single;Star;Standard;2018;7
371675;Canada;Alberta;Edmonton;T3G 6Y6;Male;Bachelor;82250;Single;Nova;Standard;2021;4
371739;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;98801;Married;Star;Standard;2021;10
371875;Canada;Quebec;Montreal;H2T 9K8;Female;College;0;Married;Star;Standard;2017;8
371969;Canada;Ontario;Kingston;M9K 2P4;Female;Master;113785;Married;Nova;Standard;2021;5
372069;Canada;British Columbia;Vancouver;V1E 4R6;Female;Bachelor;72991;Married;Star;Standard;2022;7
372111;Canada;British Columbia;Victoria;V10 6T5;Male;College;0;Single;Aurora;Standard;2021;7
372169;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;89185;Married;Star;Standard;2018;3
372183;Canada;Quebec;Montreal;H2T 2J6;Male;College;0;Single;Star;Standard;2018;9
372237;Canada;Ontario;Toronto;M2M 7K8;Female;College;0;Married;Nova;Standard;2018;8
372261;Canada;Quebec;Montreal;H2T 9K8;Male;Doctor;192498;Married;Aurora;Standard;2022;4
372290;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;60542;Married;Aurora;Standard;2020;2
372353;Canada;British Columbia;Vancouver;V6E 3Z3;Female;Doctor;136921;Married;Nova;Standard;2018;1
372622;Canada;New Brunswick;Moncton;E1A 2A7;Male;Bachelor;77075;Married;Aurora;Standard;2018;10
372647;Canada;British Columbia;Dawson Creek;U5I 4F1;Male;Bachelor;65078;Married;Nova;Standard;2020;6
372652;Canada;Ontario;Thunder Bay;K8T 5M5;Male;Bachelor;47548;Married;Star;Standard;2019;2
372663;Canada;New Brunswick;Fredericton;E3B 2H2;Male;Bachelor;97726;Divorced;Aurora;Standard;2023;7
372737;Canada;Ontario;Toronto;M2P 4F6;Male;High School or Below;79830;Married;Aurora;2023 Promotion;2023;4
607565;Canada;Ontario;Thunder Bay;K8T 5M5;Male;Bachelor;65997;Divorced;Aurora;Standard;2018;4
372824;Canada;Quebec;Tremblant;H5Y 2S9;Female;High School or Below;72217;Married;Nova;Standard;2021;12
373044;Canada;Nova Scotia;Halifax;B3J 9S2;Female;Bachelor;64385;Single;Aurora;Standard;2022;5
373118;Canada;Manitoba;Winnipeg;R3R 3T4;Male;College;0;Single;Star;Standard;2020;6
373144;Canada;British Columbia;Vancouver;V5R 1W3;Male;College;0;Single;Star;Standard;2019;5
373204;Canada;British Columbia;Vancouver;V5R 1W3;Female;Bachelor;84187;Single;Nova;Standard;2023;11
373242;Canada;Ontario;Toronto;P1J 8T7;Male;College;0;Divorced;Aurora;Standard;2022;11
373321;Canada;Ontario;Toronto;M8Y 4K8;Female;Doctor;65018;Married;Star;Standard;2023;11
373374;Canada;Ontario;Ottawa;K1G 4Z0;Male;College;0;Married;Nova;Standard;2019;5
373429;Canada;British Columbia;Vancouver;V6E 3Z3;Female;Master;120956;Divorced;Star;Standard;2023;12
373501;Canada;New Brunswick;Fredericton;E3B 2H2;Male;High School or Below;56505;Married;Star;Standard;2022;7
373554;Canada;Quebec;Hull;J8Y 3Z5;Female;Bachelor;100606;Married;Star;Standard;2023;10
373638;Canada;Ontario;Thunder Bay;K8T 5M5;Female;Bachelor;92501;Divorced;Star;Standard;2019;10
373665;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;Bachelor;100159;Married;Nova;Standard;2019;9
110030;Canada;Quebec;Montreal;H2T 2J6;Male;Bachelor;48851;Married;Nova;Standard;2021;8
373771;Canada;Quebec;Montreal;H4G 3T4;Female;Bachelor;70329;Married;Nova;2023 Promotion;2023;4
373886;Canada;Alberta;Calgary;T3E 2V9;Female;Bachelor;91250;Divorced;Nova;Standard;2021;7
373888;Canada;British Columbia;Vancouver;V6E 3D9;Female;College;0;Single;Star;Standard;2023;6
373898;Canada;Ontario;Toronto;P5S 6R4;Male;Bachelor;71353;Married;Aurora;Standard;2020;11
373950;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;63068;Married;Nova;Standard;2020;5
374107;Canada;Nova Scotia;Halifax;B3J 9S2;Female;Bachelor;56479;Married;Star;Standard;2021;11
374113;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;Bachelor;76442;Married;Star;Standard;2023;12
374117;Canada;British Columbia;Vancouver;V1E 4R6;Male;Bachelor;80076;Divorced;Star;Standard;2019;3
374266;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;56699;Married;Aurora;Standard;2019;8
374275;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;49412;Married;Star;Standard;2019;8
374293;Canada;Quebec;Montreal;H2T 9K8;Male;College;0;Married;Star;Standard;2023;8
374344;Canada;Quebec;Montreal;H2T 9K8;Female;Bachelor;103651;Single;Nova;Standard;2022;10
374345;Canada;Saskatchewan;Regina;S6J 3G0;Female;Bachelor;87262;Married;Star;Standard;2020;10
374401;Canada;Ontario;Toronto;M2P 4F6;Female;Bachelor;75728;Married;Nova;Standard;2020;11
374421;Canada;Quebec;Montreal;H2Y 2W2;Female;Bachelor;66652;Married;Aurora;Standard;2023;9
374440;Canada;Ontario;Toronto;M2M 7K8;Female;Bachelor;76943;Married;Nova;Standard;2020;3
723691;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;68792;Married;Star;Standard;2021;8
374639;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;College;0;Married;Nova;Standard;2017;11
374679;Canada;Ontario;Kingston;M9K 2P4;Male;Bachelor;91737;Married;Star;Standard;2020;12
374721;Canada;Ontario;Toronto;P5S 6R4;Female;Bachelor;64090;Divorced;Star;Standard;2021;10
374736;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;58473;Married;Nova;Standard;2018;11
374850;Canada;Ontario;Sudbury;M5V 1G5;Female;Bachelor;64821;Divorced;Star;Standard;2020;6
374881;Canada;Nova Scotia;Halifax;B3C 2M8;Female;College;0;Single;Nova;Standard;2019;2
374931;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;Bachelor;78406;Married;Star;Standard;2018;2
374941;Canada;Ontario;Toronto;P2T 6G3;Male;College;0;Single;Aurora;Standard;2022;8
374967;Canada;Nova Scotia;Halifax;B3J 9S2;Male;Bachelor;65997;Divorced;Aurora;Standard;2021;12
374984;Canada;Quebec;Tremblant;H5Y 2S9;Male;Bachelor;55983;Married;Nova;Standard;2017;7
375105;Canada;Nova Scotia;Halifax;B3J 9S2;Male;Bachelor;55001;Divorced;Nova;Standard;2018;5
375115;Canada;Ontario;Sudbury;M5V 1G5;Female;College;0;Single;Star;Standard;2023;12
375162;Canada;New Brunswick;Moncton;E1A 2A7;Male;Bachelor;71101;Married;Nova;Standard;2019;10
375265;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;72765;Married;Star;Standard;2022;5
375297;Canada;Nova Scotia;Halifax;B3J 9S2;Female;Bachelor;69696;Single;Star;Standard;2020;9
375371;Canada;British Columbia;Whistler;V6T 1Y8;Female;Bachelor;63372;Married;Aurora;Standard;2023;12
375399;Canada;British Columbia;Whistler;V6T 1Y8;Male;Bachelor;58457;Divorced;Star;Standard;2023;7
375430;Canada;Ontario;Trenton;K8V 4B2;Female;Bachelor;88055;Married;Star;Standard;2021;5
375451;Canada;Quebec;Montreal;H4G 3T4;Male;Bachelor;77046;Single;Nova;Standard;2023;5
375467;Canada;British Columbia;Vancouver;V5R 1W3;Female;Bachelor;65181;Married;Aurora;Standard;2018;11
375511;Canada;Quebec;Montreal;H2Y 2W2;Female;Bachelor;59300;Single;Star;Standard;2019;7
375540;Canada;British Columbia;Whistler;V6T 1Y8;Female;Doctor;125167;Divorced;Nova;Standard;2017;7
375597;Canada;British Columbia;Vancouver;V6E 3D9;Male;College;0;Single;Star;Standard;2021;12
375683;Canada;Ontario;Ottawa;K1F 2R2;Male;Bachelor;84648;Married;Nova;Standard;2021;12
375694;Canada;British Columbia;Victoria;V10 6T5;Female;Bachelor;64929;Married;Star;Standard;2017;8
375757;Canada;British Columbia;Whistler;V6T 1Y8;Male;College;0;Married;Nova;Standard;2019;5
375768;Canada;Quebec;Montreal;H2T 9K8;Female;College;0;Married;Star;Standard;2019;3
375792;Canada;Ontario;Kingston;M9K 2P4;Male;Bachelor;73135;Single;Star;Standard;2022;11
375814;Canada;Quebec;Montreal;H2T 9K8;Female;College;0;Single;Aurora;Standard;2017;10
375890;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;Bachelor;51579;Married;Nova;Standard;2020;9
375909;Canada;Alberta;Edmonton;T3G 6Y6;Male;Bachelor;87782;Married;Nova;Standard;2020;5
375987;Canada;Saskatchewan;Regina;S6J 3G0;Female;College;0;Married;Nova;Standard;2020;12
376072;Canada;British Columbia;Dawson Creek;U5I 4F1;Male;Bachelor;98353;Married;Aurora;Standard;2019;10
376144;Canada;Ontario;London;M5B 3E4;Female;Bachelor;103083;Married;Aurora;Standard;2022;8
376299;Canada;Ontario;Trenton;K8V 4B2;Female;College;0;Married;Star;Standard;2019;1
376367;Canada;Ontario;Toronto;P2T 6G3;Female;Bachelor;62537;Married;Aurora;Standard;2023;6
376424;Canada;Quebec;Montreal;H4G 3T4;Female;Bachelor;48353;Married;Star;Standard;2022;5
376484;Canada;Quebec;Montreal;H2T 9K8;Male;Bachelor;48579;Married;Aurora;Standard;2019;4
376572;Canada;British Columbia;Victoria;V10 6T5;Female;College;0;Single;Nova;Standard;2018;8
621006;Canada;Quebec;Montreal;H2T 9K8;Male;Bachelor;54314;Married;Aurora;Standard;2020;12
376725;Canada;Quebec;Hull;J8Y 3Z5;Female;Bachelor;58835;Single;Aurora;Standard;2018;4
376862;Canada;Quebec;Quebec City;G1B 3L5;Male;Bachelor;75513;Divorced;Star;Standard;2020;4
376863;Canada;Quebec;Montreal;H3T 8L4;Female;Bachelor;61482;Married;Nova;Standard;2018;1
376969;Canada;New Brunswick;Moncton;E1A 2A7;Female;Bachelor;61200;Married;Star;Standard;2022;4
376983;Canada;British Columbia;Vancouver;V6E 3Z3;Female;Bachelor;79255;Single;Nova;Standard;2023;10
377029;Canada;Ontario;Ottawa;K1F 2R2;Female;Bachelor;74770;Married;Star;Standard;2018;10
377050;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;Bachelor;94455;Married;Star;Standard;2017;10
377114;Canada;Quebec;Quebec City;G1B 3L5;Male;Bachelor;99090;Married;Star;Standard;2018;7
377247;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;68737;Married;Star;Standard;2019;1
377288;Canada;Manitoba;Winnipeg;R2C 0M5;Female;Bachelor;100181;Single;Nova;Standard;2019;2
377322;Canada;Alberta;Edmonton;T9G 1W3;Female;Bachelor;62518;Married;Star;Standard;2021;5
377364;Canada;Yukon;Whitehorse;Y2K 6R0;Female;Doctor;258562;Divorced;Star;Standard;2019;10
377375;Canada;Manitoba;Winnipeg;R2C 0M5;Female;College;0;Married;Star;Standard;2022;12
717565;Canada;Ontario;Kingston;M9K 2P4;Male;Bachelor;84929;Married;Star;2018 Promotion;2017;7
377464;Canada;Ontario;Sudbury;M5V 1G5;Male;College;0;Single;Aurora;Standard;2021;5
377471;Canada;British Columbia;Vancouver;V6E 3D9;Female;College;0;Married;Star;2023 Promotion;2023;4
377642;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;63863;Married;Star;Standard;2021;2
377674;Canada;Quebec;Tremblant;H5Y 2S9;Male;Bachelor;46975;Single;Star;Standard;2020;12
377724;Canada;Quebec;Tremblant;H5Y 2S9;Male;College;0;Married;Nova;Standard;2018;2
377742;Canada;British Columbia;Kelowna;V09 2E9;Male;College;0;Married;Star;2023 Promotion;2023;4
377796;Canada;Ontario;Toronto;P1L 8X8;Female;Doctor;115440;Married;Star;Standard;2020;7
377858;Canada;Ontario;Sudbury;M5V 1G5;Male;College;0;Single;Nova;Standard;2019;11
377928;Canada;British Columbia;Vancouver;V1E 4R6;Male;Bachelor;84971;Married;Aurora;Standard;2023;9
377968;Canada;Quebec;Montreal;H2T 2J6;Female;Master;85959;Divorced;Star;Standard;2019;5
378014;Canada;Quebec;Tremblant;H5Y 2S9;Female;College;0;Single;Star;Standard;2022;5
378153;Canada;Quebec;Hull;J8Y 3Z5;Male;College;0;Divorced;Star;2023 Promotion;2023;4
378181;Canada;British Columbia;Vancouver;V6E 3Z3;Female;Bachelor;77329;Divorced;Aurora;Standard;2019;3
378267;Canada;Ontario;Toronto;M2P 4F6;Male;College;0;Married;Star;Standard;2017;12
378454;Canada;Quebec;Tremblant;H5Y 2S9;Male;Bachelor;54174;Married;Star;Standard;2018;5
378498;Canada;British Columbia;Vancouver;V1E 4R6;Male;College;0;Single;Star;Standard;2021;2
378793;Canada;Quebec;Montreal;H2T 9K8;Female;Bachelor;93227;Single;Star;Standard;2018;1
378827;Canada;Ontario;Ottawa;K1F 2R2;Female;High School or Below;80218;Married;Nova;Standard;2019;7
378857;Canada;British Columbia;Dawson Creek;U5I 4F1;Male;Doctor;199894;Married;Aurora;Standard;2019;12
378968;Canada;New Brunswick;Moncton;E1A 2A7;Female;Bachelor;50664;Married;Star;Standard;2020;12
379038;Canada;Manitoba;Winnipeg;R2C 0M5;Male;Doctor;125825;Married;Nova;Standard;2023;7
379041;Canada;Nova Scotia;Halifax;B3C 2M8;Female;Bachelor;100585;Married;Star;Standard;2023;6
379110;Canada;Ontario;Toronto;P1W 1K4;Female;College;0;Single;Star;Standard;2021;10
379120;Canada;Quebec;Montreal;H3T 8L4;Male;Bachelor;55642;Married;Star;Standard;2021;4
379238;Canada;British Columbia;Vancouver;V1E 4R6;Female;Bachelor;76622;Divorced;Star;Standard;2020;12
379281;Canada;Nova Scotia;Halifax;B3J 9S2;Female;Bachelor;76300;Married;Nova;Standard;2022;8
379351;Canada;British Columbia;Whistler;V6T 1Y8;Male;College;0;Divorced;Star;Standard;2021;7
379384;Canada;British Columbia;Victoria;V10 6T5;Male;College;0;Married;Star;Standard;2021;10
379414;Canada;Manitoba;Winnipeg;R6Y 4T5;Female;Bachelor;69732;Married;Aurora;2023 Promotion;2023;3
379446;Canada;Ontario;Thunder Bay;K8T 5M5;Female;Bachelor;55593;Married;Aurora;Standard;2022;10
379506;Canada;Alberta;Edmonton;T3G 6Y6;Female;Doctor;155273;Married;Nova;Standard;2019;5
379562;Canada;British Columbia;Vancouver;V5R 1W3;Female;Bachelor;59529;Married;Aurora;Standard;2019;3
379572;Canada;Quebec;Montreal;H2Y 4R4;Female;Bachelor;69753;Married;Star;Standard;2021;1
379629;Canada;Quebec;Montreal;H2T 2J6;Male;Bachelor;62044;Single;Nova;Standard;2018;3
379716;Canada;Ontario;Toronto;P1W 1K4;Male;College;0;Married;Star;Standard;2020;9
379752;Canada;Quebec;Montreal;H2T 9K8;Female;Bachelor;83099;Divorced;Star;Standard;2020;6
379836;Canada;Alberta;Calgary;T3E 2V9;Female;College;0;Single;Nova;Standard;2021;7
379962;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;84702;Married;Star;Standard;2019;7
380001;Canada;Ontario;Toronto;M2M 7K8;Male;Bachelor;98006;Single;Aurora;Standard;2018;9
380031;Canada;Quebec;Montreal;H2Y 2W2;Male;Bachelor;77304;Married;Aurora;Standard;2019;7
